2025-11-03 11:26:18.379 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.RequestMappingHandlerMapping - [a7e89aeb-25] Mapped to sura.pruebalegoback.controller.PatientController#getAllPatients()
2025-11-03 11:26:18.571 [reactor-http-nio-2] INFO  s.p.controller.PatientController - Consultando todos los pacientes
2025-11-03 11:26:18.575 [reactor-http-nio-2] INFO  s.p.u.patient.QueryPatientsUseCase - consultando todos los pacientes
2025-11-03 11:26:18.575 [reactor-http-nio-2] DEBUG s.p.i.PatientRepositoryAdapter - Buscando todos los pacientes
2025-11-03 11:26:18.832 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.ResponseBodyResultHandler - [a7e89aeb-25] Using 'application/json' given [*/*] and supported [application/json, application/*+json, application/x-ndjson, text/event-stream]
2025-11-03 11:26:18.832 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.ResponseBodyResultHandler - [a7e89aeb-25] 0..N [sura.pruebalegoback.dto.PatientResponse]
2025-11-03 11:29:54.680 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: d5c37f39-769a-493c-81a8-e71ef8737d34
2025-11-03 11:29:54.681 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente recuperado: 88e75975-d08a-464f-9e9a-e3a5383cd08f
2025-11-03 11:29:54.683 [reactor-tcp-nio-1] DEBUG s.p.u.patient.QueryPatientsUseCase - Pacientes encontrados: 88e75975-d08a-464f-9e9a-e3a5383cd08f
2025-11-03 11:29:54.683 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: 88e75975-d08a-464f-9e9a-e3a5383cd08f
2025-11-03 11:29:54.685 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente recuperado: 9d57adca-1db5-4181-b0a4-313985841bcd
2025-11-03 11:29:54.685 [reactor-tcp-nio-1] DEBUG s.p.u.patient.QueryPatientsUseCase - Pacientes encontrados: 9d57adca-1db5-4181-b0a4-313985841bcd
2025-11-03 11:29:54.685 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: 9d57adca-1db5-4181-b0a4-313985841bcd
2025-11-03 11:29:54.694 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente recuperado: e4a06e93-8c4d-4056-9879-f32b84f7e888
2025-11-03 11:29:54.694 [reactor-tcp-nio-1] DEBUG s.p.u.patient.QueryPatientsUseCase - Pacientes encontrados: e4a06e93-8c4d-4056-9879-f32b84f7e888
2025-11-03 11:29:54.694 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: e4a06e93-8c4d-4056-9879-f32b84f7e888
2025-11-03 11:29:54.696 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente recuperado: a0612915-03bf-4f74-ba57-1372916cfff9
2025-11-03 11:29:54.710 [reactor-tcp-nio-1] DEBUG s.p.u.patient.QueryPatientsUseCase - Pacientes encontrados: a0612915-03bf-4f74-ba57-1372916cfff9
2025-11-03 11:29:54.710 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: a0612915-03bf-4f74-ba57-1372916cfff9
2025-11-03 11:29:54.720 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente recuperado: c0b33d50-9fc3-4a28-9188-8898f0647e77
2025-11-03 11:29:54.728 [reactor-tcp-nio-1] DEBUG s.p.u.patient.QueryPatientsUseCase - Pacientes encontrados: c0b33d50-9fc3-4a28-9188-8898f0647e77
2025-11-03 11:29:54.728 [reactor-tcp-nio-1] DEBUG s.p.controller.PatientController - Paciente encontrado: c0b33d50-9fc3-4a28-9188-8898f0647e77
2025-11-03 11:29:54.730 [reactor-tcp-nio-1] INFO  s.p.u.patient.QueryPatientsUseCase - Consulta de pacientes completada
2025-11-03 11:29:54.730 [reactor-tcp-nio-1] INFO  s.p.controller.PatientController - Consulta de pacientes completada
2025-11-03 11:30:30.299 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.RequestMappingHandlerMapping - [b4608245-33] Mapped to sura.pruebalegoback.controller.PatientController#getPatientById(String)
2025-11-03 11:30:30.441 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.RequestMappingHandlerAdapter - [b4608245-33] Using @ExceptionHandler sura.pruebalegoback.GlobalExceptionHandler#handleIllegalArgumentException(IllegalArgumentException)
2025-11-03 11:30:30.452 [reactor-http-nio-2] ERROR s.p.GlobalExceptionHandler - Error de argumento ilegal: Name for argument of type [java.lang.String] not specified, and parameter name information not available via reflection. Ensure that the compiler uses the '-parameters' flag.
java.lang.IllegalArgumentException: Name for argument of type [java.lang.String] not specified, and parameter name information not available via reflection. Ensure that the compiler uses the '-parameters' flag.
	at org.springframework.web.reactive.result.method.annotation.AbstractNamedValueArgumentResolver.updateNamedValueInfo(AbstractNamedValueArgumentResolver.java:160)
	at org.springframework.web.reactive.result.method.annotation.AbstractNamedValueArgumentResolver.getNamedValueInfo(AbstractNamedValueArgumentResolver.java:133)
	at org.springframework.web.reactive.result.method.annotation.AbstractNamedValueArgumentResolver.resolveArgument(AbstractNamedValueArgumentResolver.java:102)
	at org.springframework.web.reactive.result.method.annotation.AbstractNamedValueSyncArgumentResolver.resolveArgument(AbstractNamedValueSyncArgumentResolver.java:64)
	at org.springframework.web.reactive.result.method.HandlerMethodArgumentResolverComposite.resolveArgument(HandlerMethodArgumentResolverComposite.java:119)
	at org.springframework.web.reactive.result.method.InvocableHandlerMethod.getMethodArgumentValues(InvocableHandlerMethod.java:264)
	at org.springframework.web.reactive.result.method.InvocableHandlerMethod.getMethodArgumentValuesOnScheduler(InvocableHandlerMethod.java:239)
	at org.springframework.web.reactive.result.method.InvocableHandlerMethod.invoke(InvocableHandlerMethod.java:185)
	at org.springframework.web.reactive.result.method.annotation.RequestMappingHandlerAdapter.lambda$handle$1(RequestMappingHandlerAdapter.java:260)
	at reactor.core.publisher.MonoDefer.subscribe(MonoDefer.java:45)
	at reactor.core.publisher.MonoIgnoreThen$ThenIgnoreMain.subscribeNext(MonoIgnoreThen.java:241)
	at reactor.core.publisher.MonoIgnoreThen$ThenIgnoreMain.onComplete(MonoIgnoreThen.java:204)
	at reactor.core.publisher.MonoFlatMap$FlatMapMain.onComplete(MonoFlatMap.java:189)
	at reactor.core.publisher.Operators.complete(Operators.java:137)
	at reactor.core.publisher.MonoZip.subscribe(MonoZip.java:121)
	at reactor.core.publisher.Mono.subscribe(Mono.java:4568)
	at reactor.core.publisher.MonoIgnoreThen$ThenIgnoreMain.subscribeNext(MonoIgnoreThen.java:265)
	at reactor.core.publisher.MonoIgnoreThen.subscribe(MonoIgnoreThen.java:51)
	at reactor.core.publisher.InternalMonoOperator.subscribe(InternalMonoOperator.java:76)
	at reactor.core.publisher.MonoFlatMap$FlatMapMain.onNext(MonoFlatMap.java:165)
	at reactor.core.publisher.FluxOnErrorResume$ResumeSubscriber.onNext(FluxOnErrorResume.java:79)
	at reactor.core.publisher.FluxSwitchIfEmpty$SwitchIfEmptySubscriber.onNext(FluxSwitchIfEmpty.java:74)
	at reactor.core.publisher.MonoNext$NextSubscriber.onNext(MonoNext.java:82)
	at reactor.core.publisher.FluxConcatMapNoPrefetch$FluxConcatMapNoPrefetchSubscriber.innerNext(FluxConcatMapNoPrefetch.java:259)
	at reactor.core.publisher.FluxConcatMap$ConcatMapInner.onNext(FluxConcatMap.java:865)
	at reactor.core.publisher.FluxMapFuseable$MapFuseableSubscriber.onNext(FluxMapFuseable.java:129)
	at reactor.core.publisher.MonoPeekTerminal$MonoTerminalPeekSubscriber.onNext(MonoPeekTerminal.java:180)
	at reactor.core.publisher.Operators$ScalarSubscription.request(Operators.java:2571)
	at reactor.core.publisher.MonoPeekTerminal$MonoTerminalPeekSubscriber.request(MonoPeekTerminal.java:139)
	at reactor.core.publisher.FluxMapFuseable$MapFuseableSubscriber.request(FluxMapFuseable.java:171)
	at reactor.core.publisher.Operators$MultiSubscriptionSubscriber.request(Operators.java:2331)
	at reactor.core.publisher.FluxConcatMapNoPrefetch$FluxConcatMapNoPrefetchSubscriber.request(FluxConcatMapNoPrefetch.java:339)
	at reactor.core.publisher.MonoNext$NextSubscriber.request(MonoNext.java:108)
	at reactor.core.publisher.Operators$MultiSubscriptionSubscriber.set(Operators.java:2367)
	at reactor.core.publisher.Operators$MultiSubscriptionSubscriber.onSubscribe(Operators.java:2241)
	at reactor.core.publisher.MonoNext$NextSubscriber.onSubscribe(MonoNext.java:70)
	at reactor.core.publisher.FluxConcatMapNoPrefetch$FluxConcatMapNoPrefetchSubscriber.onSubscribe(FluxConcatMapNoPrefetch.java:164)
	at reactor.core.publisher.FluxIterable.subscribe(FluxIterable.java:201)
	at reactor.core.publisher.FluxIterable.subscribe(FluxIterable.java:83)
	at reactor.core.publisher.InternalMonoOperator.subscribe(InternalMonoOperator.java:76)
	at reactor.core.publisher.MonoDefer.subscribe(MonoDefer.java:53)
	at reactor.core.publisher.Mono.subscribe(Mono.java:4568)
	at reactor.core.publisher.MonoIgnoreThen$ThenIgnoreMain.subscribeNext(MonoIgnoreThen.java:265)
	at reactor.core.publisher.MonoIgnoreThen.subscribe(MonoIgnoreThen.java:51)
	at reactor.core.publisher.InternalMonoOperator.subscribe(InternalMonoOperator.java:76)
	at reactor.core.publisher.MonoDeferContextual.subscribe(MonoDeferContextual.java:55)
	at reactor.netty.http.server.HttpServer$HttpServerHandle.onStateChange(HttpServer.java:1176)
	at reactor.netty.ReactorNetty$CompositeConnectionObserver.onStateChange(ReactorNetty.java:715)
	at reactor.netty.transport.ServerTransport$ChildObserver.onStateChange(ServerTransport.java:481)
	at reactor.netty.http.server.HttpServerOperations.onInboundNext(HttpServerOperations.java:781)
	at reactor.netty.channel.ChannelOperationsHandler.channelRead(ChannelOperationsHandler.java:114)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:444)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at reactor.netty.http.server.HttpTrafficHandler.channelRead(HttpTrafficHandler.java:259)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:442)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:436)
	at io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:346)
	at io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:318)
	at io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:251)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:442)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:412)
	at io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1407)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:440)
	at io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:420)
	at io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:918)
	at io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:166)
	at io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:788)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:724)
	at io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:650)
	at io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:562)
	at io.netty.util.concurrent.SingleThreadEventExecutor$4.run(SingleThreadEventExecutor.java:994)
	at io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)
	at io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)
	at java.base/java.lang.Thread.run(Thread.java:1583)
2025-11-03 11:30:30.714 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.ResponseEntityResultHandler - [b4608245-33] Using 'application/json' given [*/*] and supported [application/json, application/*+json, application/x-ndjson, text/event-stream]
2025-11-03 11:30:30.714 [reactor-http-nio-2] DEBUG o.s.w.r.r.m.a.ResponseEntityResultHandler - [b4608245-33] 0..1 [sura.pruebalegoback.GlobalExceptionHandler$ErrorResponse]
2025-11-03 11:35:26.190 [restartedMain] INFO  sura.pruebalegoback.MainApplication - Starting MainApplication using Java 21.0.8 with PID 11028 (D:\win10\lego juan\lego\selfclean\services\pruebalegoback\applications\app-service\build\classes\java\main started by YHONIEr in D:\win10\lego juan\lego)
2025-11-03 11:35:26.206 [restartedMain] DEBUG sura.pruebalegoback.MainApplication - Running with Spring Boot v3.3.1, Spring v6.1.10
2025-11-03 11:35:26.208 [restartedMain] INFO  sura.pruebalegoback.MainApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-03 11:35:26.576 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-11-03 11:35:26.577 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-11-03 11:35:31.651 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data R2DBC repositories in DEFAULT mode.
2025-11-03 11:35:32.276 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 550 ms. Found 1 R2DBC repository interface.
2025-11-03 11:35:36.540 [restartedMain] WARN  s.p.defaults.DefaultBeansConfig - CONFIGURACION FAKE: TaskToDoRepository
2025-11-03 11:35:37.366 [restartedMain] INFO  s.p.subevents.PatientEventListener - Iniciando listener para eventos de pacientes
2025-11-03 11:35:37.470 [restartedMain] INFO  s.p.subevents.RabbitMQReceiverConfig - Creando nueva conexión a RabbitMQ para receiver
2025-11-03 11:35:40.065 [restartedMain] INFO  s.p.subevents.PatientEventListener - Cola patient.created.queue configurada y vinculada al exchange patient.events
2025-11-03 11:35:40.092 [restartedMain] INFO  s.p.subevents.RabbitMQReceiverConfig - Creando nueva conexión a RabbitMQ para receiver
2025-11-03 11:35:40.114 [restartedMain] INFO  reactor.rabbitmq.Receiver - Consumer amq.ctag-s2v1UxROfM8JfKirQTUJrQ consuming from patient.created.queue has been registered
2025-11-03 11:35:40.859 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-03 11:35:41.832 [restartedMain] WARN  s.p.defaults.DefaultBeansConfig - CONFIGURACION FAKE: EventsGateway
2025-11-03 11:35:43.002 [restartedMain] WARN  s.p.defaults.DefaultBeansConfig - CONFIGURACION FAKE: UserGateway
2025-11-03 11:35:43.072 [restartedMain] WARN  s.p.defaults.DefaultBeansConfig - CONFIGURACION FAKE: UserScoreGateway
2025-11-03 11:35:43.634 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - Using max concurrency 250, in queue: pruebalegoback
2025-11-03 11:35:43.635 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - ATTENTION! Using infinite fast retries as Retry Strategy
2025-11-03 11:35:43.889 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - Using max concurrency 250, in queue: pruebalegoback.query
2025-11-03 11:35:43.890 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - ATTENTION! Using infinite fast retries as Retry Strategy
2025-11-03 11:35:44.004 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - Using max concurrency 250, in queue: pruebalegoback.subsEvents
2025-11-03 11:35:44.005 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - ATTENTION! Using infinite fast retries as Retry Strategy
2025-11-03 11:35:44.045 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - Using max concurrency 250, in queue: pruebalegoback.notification.LwxqLLclQtOGhXpogOODXw
2025-11-03 11:35:44.046 [restartedMain] INFO  o.r.a.r.l.GenericMessageListener - ATTENTION! Using infinite fast retries as Retry Strategy
2025-11-03 11:35:44.440 [rabbitmq-sender-resource-creation-7] INFO  reactor.rabbitmq.Receiver - Consumer amq.ctag-gQvnj5iB02uX8PqRUcS3cA consuming from pruebalegoback has been registered
2025-11-03 11:35:44.464 [rabbitmq-sender-resource-creation-8] INFO  reactor.rabbitmq.Receiver - Consumer amq.ctag-VehHSpegEa8aNyVLSboCbw consuming from pruebalegoback.query has been registered
2025-11-03 11:35:44.957 [rabbitmq-sender-resource-creation-8] INFO  reactor.rabbitmq.Receiver - Consumer amq.ctag-kt87gE36-_dWO4Q6S9ceWg consuming from pruebalegoback.notification.LwxqLLclQtOGhXpogOODXw has been registered
2025-11-03 11:35:44.958 [rabbitmq-sender-resource-creation-9] INFO  reactor.rabbitmq.Receiver - Consumer amq.ctag-i7AOrFZvsyAX0j9kiL5_5g consuming from pruebalegoback.subsEvents has been registered
2025-11-03 11:35:45.299 [restartedMain] DEBUG o.s.w.r.r.m.a.RequestMappingHandlerMapping - 20 mappings in 'requestMappingHandlerMapping'
2025-11-03 11:35:45.366 [restartedMain] DEBUG o.s.w.r.h.SimpleUrlHandlerMapping - Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
2025-11-03 11:35:45.525 [restartedMain] DEBUG o.s.w.r.r.m.a.ControllerMethodResolver - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 @ExceptionHandler
2025-11-03 11:35:46.985 [restartedMain] INFO  o.s.b.w.e.netty.NettyWebServer - Netty started on port 8080 (http)
2025-11-03 11:35:47.012 [restartedMain] INFO  sura.pruebalegoback.MainApplication - Started MainApplication in 22.888 seconds (process running for 24.684)
2025-11-03 11:36:24.617 [reactor-http-nio-4] DEBUG o.s.w.r.r.m.a.RequestMappingHandlerMapping - [07695170-1] Mapped to sura.pruebalegoback.controller.PatientController#getPatientById(String)
2025-11-03 11:36:27.387 [reactor-http-nio-4] INFO  s.p.controller.PatientController - Buscando paciente con ID: 818dc58a-821c-4d34-b210-c5421f802cda
2025-11-03 11:36:27.397 [reactor-http-nio-4] INFO  s.p.u.patient.GetPatientByIdUseCase - Buscando paciente por id
2025-11-03 11:36:27.468 [reactor-http-nio-4] DEBUG s.p.i.PatientRepositoryAdapter - Buscando paciente por ID: 818dc58a-821c-4d34-b210-c5421f802cda
2025-11-03 11:36:28.414 [reactor-http-nio-4] DEBUG o.s.r2dbc.core.DefaultDatabaseClient - Executing SQL statement [SELECT patients.* FROM patients WHERE patients.id = $1 LIMIT 2]
2025-11-03 11:36:29.390 [reactor-tcp-nio-1] DEBUG s.p.i.PatientRepositoryAdapter - Paciente encontrado: 818dc58a-821c-4d34-b210-c5421f802cda
2025-11-03 11:36:29.392 [reactor-tcp-nio-1] DEBUG s.p.u.patient.GetPatientByIdUseCase - Paciente encontrado: Juan Pérez
2025-11-03 11:36:29.402 [reactor-tcp-nio-1] INFO  s.p.controller.PatientController - Paciente encontrado: 818dc58a-821c-4d34-b210-c5421f802cda
2025-11-03 11:36:29.569 [reactor-tcp-nio-1] DEBUG o.s.w.r.r.m.a.ResponseEntityResultHandler - [07695170-1] Using 'application/json' given [*/*] and supported [application/json, application/*+json, application/x-ndjson, text/event-stream]
2025-11-03 11:36:29.571 [reactor-tcp-nio-1] DEBUG o.s.w.r.r.m.a.ResponseEntityResultHandler - [07695170-1] 0..1 [sura.pruebalegoback.dto.PatientResponse]
